,     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
0,20000,5,0,0.142,mwpf,e3c40c0935b66e8afef19158d22dce90ad997ff438406475301daf7ee0c1e630,"{""d"":3,""p"":0.0055,""r"":2}",
1,20000,84,0,0.203,mwpf,e99977c14285c4ed02090b5d024b4893e91ef0f545c727ddf45f6dd976c6b505,"{""d"":3,""p"":0.0055,""r"":6}",
2,20000,119,0,0.518,mwpf,8da2d4ef31061aa0e54302bcb935cc2d5f25aa0cfefab74a3d5c26d5936c5683,"{""d"":3,""p"":0.0055,""r"":10}",
3,20000,167,0,0.684,mwpf,a9262bbc4c07f41284d9fce298fd56b726264ca26890588966eb3e36a6e8ed77,"{""d"":3,""p"":0.0055,""r"":14}",
4,20000,140,0,1.7,mwpf,1ee64740a7127524371c4e05c7131df15a59c1e4ff0ce1d0811e11bdc42618a1,"{""d"":3,""p"":0.0055,""r"":15}",
5,20000,132,0,3.11,mwpf,472860142cef271c14d46cffeb3b8e9fc4bd04ec579354f621e02ae041be9751,"{""d"":3,""p"":0.0055,""r"":20}",
6,20000,0,0,0.186,mwpf,715a6c82121228394a39fa7d31603037039305c00acb9ca60aa1aa9f99204f2c,"{""d"":5,""p"":0.0055,""r"":2}",
7,20000,3,0,1.25,mwpf,5903ea96d91052d9a0dd516d8ce0a1cf284e9d4454e5cca9d749db7bc38b0267,"{""d"":5,""p"":0.0055,""r"":6}",
8,20000,7,0,2.47,mwpf,64289f0dc79eee0d7a34cdc2c95d67675fdd0dd312c61e8a7dd548a34d0a8cab,"{""d"":5,""p"":0.0055,""r"":10}",
9,20000,15,0,3.67,mwpf,dd23063489e4a3813f06e5fcbd196c575097975320fb5ead685fe46372e5597e,"{""d"":5,""p"":0.0055,""r"":14}",
10,20000,0,0,0.532,mwpf,95e5a7a83331c1209caec62bd8dbe8b2d99778ac938e2c3ea15722ec725435a5,"{""d"":7,""p"":0.0055,""r"":2}",
11,20000,1,0,1.98,mwpf,e681a29a1533632f6cd57390aa682135fd7bd92da4e6dab71e2724a4a3b653a8,"{""d"":7,""p"":0.0055,""r"":6}",
12,20000,2,0,5.63,mwpf,cdf774e8a74bc084cfe608732b760f2b287598c5ceb4eeda2df889bf73c3cdcb,"{""d"":7,""p"":0.0055,""r"":10}",
13,17000,4,0,18.9,mwpf,2b68f2b9c4da97d52a3e97300be8803ff79bd2b2f21e865e0657b1ef7f47a352,"{""d"":7,""p"":0.0055,""r"":14}",
